t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
962282946.995,962282956.995,962282952.1187501,962282948.37,962282955.055,-0.6239102214933044,0.6921709713024837,-1.285255056276207e-16,1.4258722008831165e-16,,,,-0.7459724591246483,0.7051389547592121,-1.5367032657967755e-16,1.4525862468039768e-16,,,,1.3017081183588288,0.4395909462004475,2.6815187238191875e-16,9.055573491729218e-17,19.793715966449206,0.31589938323405775,0.44736829426869207,8.0,8.768589690780374,21.0,19.45707745661136,6.7362180254630815,12.971384971074235,13.793622816434851,0.9125722742095684,70.48423767089844,391.1506652832031,329.63456789035166,291.94286340224994,38.9843195344375,5.375,32.0
962282956.995,962282966.995,962282961.696087,962282957.57,962282966.885,1.5389457053108364,0.8307175630189233,3.170228152940323e-16,1.711278179818982e-16,19.611941755001954,0.4686583467189287,0.8426252950595376,1.3011888560143576,0.8496448664064551,2.6804490433895765e-16,1.7502684247972973e-16,19.79414916218472,0.5456662548358651,1.1491006731551359,3.3488694334978346,0.6693117394543985,6.898671033005539e-16,1.378782183276061e-16,18.767754461261408,0.19782824739375826,0.2420877578543994,23.0,25.034535984499726,22.0,20.295177940919846,7.475518673283,13.530118627279892,15.307474393896651,0.9189334601161683,69.88292694091797,390.5673522949219,330.2518081219593,291.9428085760435,38.98412606623913,7.17391300201416,32.0
962282966.995,962282976.995,962282971.8852174,962282967.175,962282976.29,1.9553510551290891,0.7971087404420194,4.0280231735659237e-16,1.64204400531056e-16,19.351938149866612,0.3712406100395427,0.5685632821329065,1.3052750517934357,0.8498995905112577,2.6888666066944775e-16,1.7507931564531909e-16,19.790744906849824,0.5444510781451761,1.143331032705298,3.352955629276913,0.6696672515058844,6.907088596310441e-16,1.3795145381021216e-16,18.766430484223726,0.19770378310651537,0.24190114182611921,23.0,25.06902768777461,17.0,15.674195384488934,7.476695327811694,10.449463589659285,15.309883806521464,0.9176221893408582,70.7256851196289,390.09906005859375,329.42313678863104,291.94260557182605,38.98416899723913,6.217391490936279,32.0
962282976.995,962282986.995,962282981.8583333,962282977.68,962282985.765,2.0029459729715104,0.743252400249703,4.1260687043213114e-16,1.531099944514388e-16,19.325826912783025,0.34265667664777766,0.5035108035121283,1.020790160083957,0.8268429177324034,2.1028277297729514e-16,1.703296410528751e-16,20.05765881247087,0.6441981343056682,1.8031321651730536,3.0684707375674343,0.6403424797589481,6.321049719388915e-16,1.319105508303433e-16,18.8626950350104,0.2057824400311219,0.2541259070588424,21.0,22.962509289143124,13.0,11.960577954334287,7.4833724200175755,7.973718636222854,15.323556358545515,0.9147054072918857,70.74471282958984,389.8209533691406,329.41259405187054,291.94245575152377,38.984936520971424,9.476190567016602,32.0
962282986.995,962282996.995,962282992.4346876,962282988.025,962282996.99,0.7420583378749804,0.7181977239473147,1.5286401760224596e-16,1.4794873113314682e-16,20.403904876892526,0.734977421294797,3.7318910886895864,0.2530788059093128,0.7623378224587889,5.213423401731844e-17,1.570415914265105e-16,21.571860558301896,1.5084712360338806,,2.30075938339279,0.5545188695302048,4.739564329789148e-16,1.1423088712322218e-16,19.1753219951894,0.23444308909643397,0.29941785505557306,16.0,17.21510775587575,19.0,17.49414127231505,7.482359033342147,11.66276084821003,15.321481266332759,0.929502202932762,69.50344848632812,388.4169921875,330.699465727439,291.943986503375,38.984890981724995,7.4375,32.0
962282996.995,962283006.995,962283002.3313334,962282997.885,962283005.75,0.5988725365813005,0.7059388635702079,1.2336774253574788e-16,1.4542340589546282e-16,20.63666400642236,0.8455333626334749,,0.11576868848749187,0.750286170829373,2.3848349828423326e-17,1.5455895119085082e-16,22.42102221671775,2.1848857237356896,,2.163449265970969,0.5377754632798916,4.456705487900196e-16,1.1078174543565766e-16,19.242133211952602,0.24103500434790703,0.3102832699317801,15.0,16.184208481419972,19.0,17.55629519853071,7.480743244587435,11.704196799020467,15.31817264708242,0.9270128301987497,70.19667053222656,387.9106140136719,330.02483146205094,291.943823184,38.984947593393336,6.599999904632568,32.0
962283006.995,962283016.995,962283011.7509524,962283007.06,962283016.67,1.3007177780555443,0.7980472423779226,2.679478622794421e-16,1.6439773192985205e-16,19.794542309574435,0.5194518528602217,1.0322491165419798,0.9859303820352217,0.8239781027592258,2.0310165869925564e-16,1.697394891684005e-16,20.09538437533809,0.6595259153376034,1.9611479633082745,3.033610959518699,0.6366614532357925,6.24923857660852e-16,1.3115225936657325e-16,18.87510028841152,0.2068460368929017,0.2557524981915371,21.0,22.704014569239447,21.0,19.453861700076377,7.484154979728046,12.969241133384246,15.325158790865368,0.9250753784683038,69.99610900878906,386.9872131347656,330.26035289047195,291.9432068246667,38.98412029739524,6.5714287757873535,32.0
962283016.995,962283026.995,962283021.8889287,962283017.035,962283026.49,0.44962481919396435,0.6898136513443827,9.262271275395665e-17,1.4210161217694283e-16,20.947874309536743,1.0096015053611964,,-0.040883763429429246,0.7357534022472005,-8.422055266462424e-18,1.515652008629233e-16,,,,2.0067968140540478,0.5176265439891543,4.1340014369513383e-16,1.0663106806176578e-16,19.323741492799975,0.24914696772852452,0.32389761385731575,14.0,15.030510381066707,19.0,17.49436440446269,7.489801795480576,11.662909602975123,15.336721665806449,0.9314506552735705,69.5279312133789,387.29595947265625,330.71616364161827,291.94233977828566,38.98414927491429,6.214285850524902,32.0
962283026.995,962283036.995,962283032.9015,962283027.82,962283036.675,1.150019618648692,0.7830420203350373,2.3690404144163056e-16,1.6130665618901769e-16,19.928236876945984,0.5638511331292477,1.2401642378032456,0.8232346144265338,0.810426518106035,1.6958633057186596e-16,1.6694786272984322e-16,20.291190942861412,0.7440958843475478,4.520097594787124,2.870915191910011,0.619160523800386,5.914085295334623e-16,1.275470679028795e-16,18.93494909140721,0.2120362136465097,0.2637482292126805,20.0,21.49978955311836,21.0,19.331235962109407,7.4888278182869685,12.887490641406266,15.334727271624189,0.9303000434661298,69.07664489746094,388.01123046875,331.14044988070333,291.94250825255006,38.98404861385001,6.0,32.0
962283036.995,962283046.995,962283042.9200001,962283038.02,962283046.875,0.7964632877025628,0.6256701726626983,1.6407143726672792e-16,1.2888805556851585e-16,20.327085594590113,0.6294364814612905,1.6717385065131083,-0.18322676533484264,0.7226657055943368,-3.774471365897758e-17,1.488691353524334e-16,,,,1.8644538121486347,0.4988918135115433,3.8407748530261876e-16,1.0277171358337792e-16,19.403620927213424,0.25743902556076037,0.33810051636699967,13.0,13.966593824579995,13.0,12.000450024220827,7.4909840799352425,8.000300016147214,15.339142606721332,0.9308981080560443,68.19792175292969,388.70062255859375,331.9944202236512,291.94289412607696,38.98360004773846,7.461538314819336,32.0
