t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
991787084.995,991787094.995,991787090.9256667,991787087.485,991787094.825,0.44702990218924826,0.8326480510512178,9.208815985098514e-17,1.7152549851655086e-16,20.95415856397416,1.1419102835464763,,-0.3535232358743192,0.9001686973035566,-7.282578659010976e-17,1.8543475164453265e-16,,,,2.595401329640139,0.6158880717029314,5.346526739058686e-16,1.2687294277080386e-16,19.044488693024633,0.23118730787735586,0.29411526993150616,15.0,17.758466475457677,26.0,22.049643075724834,6.842281489437299,14.699762050483217,20.177371968366508,0.8448741322448364,232.19146728515625,241.80393981933594,230.62024435984165,296.0228091756,42.58128427556,9.933333396911621,0.0
991787094.995,991787104.995,991787099.128125,991787095.78,991787104.435,0.5193626201938345,0.8545747785597427,1.0698869975992991e-16,1.76042404383307e-16,20.791323277062,1.0562406401749662,,-0.19011243196148206,0.9132139628815549,-3.91631609840653e-17,1.881220763536003e-16,,,,2.7588121335529765,0.6348946120672408,5.683152995119131e-16,1.3078829008585162e-16,18.97819468151244,0.22488046071718415,0.28396119925671925,16.0,18.88169472391417,27.0,22.990656855497065,6.844139365008919,15.32710457033137,20.18285070327933,0.8476338181528211,230.37265014648438,241.11965942382812,232.41428622166788,296.022895075375,42.58075529916875,11.3125,0.0
991787104.995,991787114.995,991787110.7208333,991787105.055,991787114.89,2.0759791595761525,0.9513041619938926,4.276517068726874e-16,1.9596865737074186e-16,19.28694252653692,0.4095751970621855,0.6654898721192346,1.1894124947471367,1.0170409643763951,2.4501897391791015e-16,2.0951043866153738e-16,19.89166875890152,0.6709056870917038,2.0971673974680307,4.138337060261595,0.7771630489632393,8.524974344138885e-16,1.600955880864273e-16,18.53793534927347,0.18685462449420953,0.22583715846208108,24.0,28.354855194139056,25.0,21.19614428968039,6.851751024926585,14.130762859786921,20.205296914194875,0.8467819694159036,230.8612823486328,240.0297393798828,232.8054769364697,296.02241262908336,42.5807922654,10.291666984558105,0.0
991787114.995,991787124.995,991787120.4776,991787115.275,991787124.835,1.4652235035931906,1.0281370286277762,3.0183604174019724e-16,2.117962278973219e-16,19.665240308626842,0.5772030103348165,1.3133412712298203,1.4033310532632957,1.0325227148120233,2.890861969722389e-16,2.126996792512768e-16,19.712099661264567,0.5987276929808942,1.4450266095832873,4.352255618777754,0.7971871300025356,8.965646574682173e-16,1.6422054878052232e-16,18.483214013419147,0.18261459853474804,0.21966605689062746,25.0,29.806311222314413,35.0,29.657648333913958,6.848474408009365,19.77176555594263,20.195634418075905,0.8390725554982853,230.10733032226562,239.28302001953125,233.86634401783886,296.02315767364,42.580833620368004,10.039999961853027,0.0
991787124.995,991787134.995,991787129.2509998,991787126.035,991787133.465,-0.715905556555465,0.7848798730138655,-1.4747654465042577e-16,1.616852538408563e-16,,,,-1.1943566086719393,0.828128885655328,-2.460374613864195e-16,1.7059455044499757e-16,,,,1.7545679568425192,0.5057929845087324,3.6144099910955893e-16,1.0419335480879889e-16,19.46957451574289,0.27501900113454525,0.3692150189831729,10.0,12.0335782086284,30.0,25.41534751037966,6.858428117132468,16.94356500691977,20.22498715542701,0.8318173635844541,230.1788330078125,237.95803833007812,234.72713115535848,296.0218867949,42.5812359346,11.399999618530273,0.0
991787134.995,991787144.995,991787137.16875,991787135.26,991787138.945,0.22072033395608187,1.5737201556444569,4.5468388794952865e-17,3.2418635206275813e-16,21.720394138571475,2.2752167887432897,,0.5602541826264399,1.5339140010973038,1.1541236162104662e-16,3.159862842260446e-16,20.70903723129371,1.4315661241852702,,3.5091787481408985,1.1307100770256135,7.22890822117025e-16,2.329262758672764e-16,18.716986273566572,0.30325521030122005,0.4222701381276721,8.0,9.631822171982304,16.0,13.538999694230743,2.7447510837357814,9.025999796153824,8.094063897050878,0.83111391308004,230.18521118164062,238.15084838867188,234.5894506978749,296.02302418500005,42.5824615499875,13.0,4.0
991787164.995,991787174.995,991787173.6616668,991787172.425,991787174.755,0.9265751226262842,1.1143827280050982,1.9087447526101454e-16,2.295628419690502e-16,20.16279841058892,0.8573835002487407,,-1.203918212928876,1.5079652911844497,-2.480071518633484e-16,3.1064084998399663e-16,,,,1.7450063525855821,0.9194360010951582,3.594713086326299e-16,1.8940381622560259e-16,19.475507469200622,0.4595232905423856,0.8126073111747267,3.0,3.6020606000913147,3.0,2.5341216233561643,2.064210594279,1.6894144155707755,6.087201329864541,0.8330327074518614,220.01771545410156,238.30792236328125,241.94617318907822,296.0210608676667,42.5816055858,8.666666984558105,4.0
991787174.995,991787184.995,991787178.1339285,991787175.39,991787182.75,0.7920149618770381,0.7676471709803249,1.6315508214666986e-16,1.5813531722194691e-16,20.333166535296275,0.7357428553364755,3.77979306653204,-0.5267313213543849,0.8837702241579042,-1.0850665219900329e-16,1.8205666617652826e-16,,,,2.4221932441600735,0.5934872869618629,4.989718082969751e-16,1.2225838111414376e-16,19.11947802878289,0.23794135941020045,0.30516227208651614,14.0,16.656921390247323,20.0,16.81559774320949,6.876792935661632,11.21039849547299,20.279143619928874,0.8405960644116667,220.86001586914062,239.2516326904297,240.68895177614007,296.02282538678577,42.581840595392855,11.142857551574707,0.0
991787184.995,991787194.995,991787189.4323813,991787185.01,991787194.855,1.341967507687965,0.9275827811895824,2.7644530658372075e-16,1.9108205292505397e-16,19.760644998425487,0.5704945242192103,1.2758456523456765,0.6811335182063224,0.9780005829137712,1.4031350475050242e-16,2.0146812008023686e-16,20.49691936949654,0.9666230937840581,,3.630058083720781,0.7264680690178952,7.477919652464809e-16,1.496524222176864e-16,18.68021606465654,0.19806687840342363,0.24244569980000108,21.0,24.968594017078896,28.0,23.607227494570573,6.878290495970876,15.738151663047043,20.283559812313143,0.8412798649551861,222.79269409179688,239.45559692382812,239.11698941381775,296.0238070264286,42.58102777482857,9.523809432983398,0.0
991787194.995,991787204.995,991787199.7872,991787195.185,991787204.255,2.700716449323733,0.9315214445365783,5.56347588560689e-16,1.9189341757453513e-16,19.001302525979302,0.32173823835480775,0.45925821278158097,1.3842422549322928,1.0291844807970676,2.851539045160523e-16,2.1201200304419592e-16,19.72696974439934,0.6035550431485532,1.4772826902400915,4.333166820446751,0.7939037821837092,8.926323650120306e-16,1.6354417912984407e-16,18.487986477388166,0.18265972228704896,0.21973142103284715,25.0,29.79031368133343,20.0,16.834526793022253,6.874951949867935,11.22301786201483,20.273714691697077,0.8394321634962201,223.9100341796875,238.17391967773438,239.1555065957445,296.02212176388,42.58089622192,10.079999923706055,0.0
