t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
993100104.995,993100114.995,993100110.6383333,993100106.57,993100114.83,-0.7510064988558823,0.6124025200499789,-1.5470733876431175e-16,1.2615491913029563e-16,,,,,,,,,,,0.9376477199259217,0.36591860616068217,1.9315543030473985e-16,7.537923286910053e-17,20.14990074528081,0.35773357823155294,0.5371234845838231,6.0,6.566144226175258,19.0,17.7379205105996,7.002783760508704,11.825280340399729,,0.913984513331826,262.9036865234375,587.3978271484375,232.1924735834897,288.34872839366665,43.04661455631666,10.0,0.0
993100114.995,993100124.995,993100121.4786665,993100116.265,993100124.75,0.4375641083574384,0.6979669623542734,9.013820632163232e-17,1.4378119424498031e-16,20.977395771654486,1.0353933266612927,,,,,,,,,2.1131382784657036,0.52125832274492,4.353064853639349e-16,1.0737921448545352e-16,19.267680207192097,0.23938310068075097,0.30754400700123696,15.0,16.434247748057988,21.0,19.546852171784764,7.777175736928338,13.031234781189836,,0.9128078228667112,261.9313049316406,586.5012817382812,232.04674668674275,288.3499819644666,43.04667281197332,8.199999809265137,0.0
993100124.995,993100134.995,993100129.018125,993100126.755,993100130.83,-0.1627087401733239,0.5522353255442857,-3.3518000475704724e-17,1.1376047706212285e-16,,,,,,,,,,,1.1054060163637252,0.3768674054431402,2.277136393709274e-16,7.763468552128688e-17,19.971195440062157,0.31851624375428855,0.4526731265520354,8.0,8.603328234521772,16.0,14.804525207965373,7.782957670904257,9.869683471976911,,0.9300837804586579,260.7505798339844,584.6651611328125,231.28256041642908,288.35005079949997,43.045087906975,9.25,0.0
993100134.995,993100144.995,993100140.01,993100137.1,993100143.235,-0.7844939552383965,0.5896429895537896,-1.6160575477910968e-16,1.2146645584808065e-16,,,,,,,,,,,0.9632062178931895,0.3514726351206081,1.9842048088599704e-16,7.240336283484526e-17,20.120701806318237,0.3377509994138421,0.49289238637024724,7.0,7.510269472630533,22.0,20.4406372390706,7.797156344212213,13.627091492713728,,0.9322400909836034,259.50787353515625,585.3905029296875,232.61056763426745,288.35066513042864,43.048035032942856,10.285714149475098,0.0
993100144.995,993100154.995,993100150.96125,993100145.855,993100154.345,-0.619498232026841,0.4715190849812589,-1.2761663579752923e-16,9.713293150613933e-17,,,,,,,,,,,0.5571410198130643,0.26729129473289426,1.1477105008149125e-16,5.5062006714976216e-17,20.715087162985125,0.4254746782310832,0.7094806050583315,4.0,4.3447084665064,15.0,13.763538326098821,7.798220400221413,9.17569221739921,,0.9213632550571833,258.3199768066406,584.20068359375,232.38571558612557,288.34998105299996,43.04614699455,10.75,0.0
993100154.995,993100164.995,993100160.0854545,993100155.55,993100164.805,0.23984433907605487,0.5951621222065554,4.94079338496673e-17,1.2260339717455042e-16,21.630176318772204,1.354400908943866,,,,,,,,,1.5018816084307476,0.4387230851828365,3.09387611336734e-16,9.037695554766431e-17,19.6384107522706,0.2782534458846442,0.3750941846363247,11.0,11.718996481425982,16.0,14.771281140910983,7.802876349002412,9.847520760607319,,0.9387958244569341,257.05584716796875,584.6751098632812,233.5335672486551,288.3509272225455,43.04584168371818,11.090909004211426,0.0
993100164.995,993100174.995,993100171.1999998,993100165.51,993100174.75,0.23019518762170438,0.6285915314688644,4.74202086500711e-17,1.2948985548258606e-16,21.674759399541248,1.4294726984584152,,,,,,,,,1.656502211530002,0.46077744273016097,3.4123945557518042e-16,9.492015320241316e-17,19.532019949931,0.26646551052139955,0.35390198627926495,12.0,12.924138986602456,18.0,16.692211534265397,7.802065639662068,11.128141022843593,,0.9291097792169771,256.7652893066406,586.2015380859375,234.9195503421952,288.35055131275,43.04623169603334,10.75,0.0
993100174.995,993100184.995,993100178.3283334,993100175.135,993100180.74,-0.15045684930396733,0.5976416338269445,-3.0994110956617266e-17,1.2311417656835057e-16,,,,,,,,,,,1.0391491637245944,0.4080830985489404,2.1406472772726645e-16,8.406511830108172e-17,20.038305268901073,0.35965085746081016,0.5415076632606315,6.0,6.4842323515546445,12.0,11.134611946810114,6.23994377122278,7.42307463120674,,0.9256354339594339,256.2051086425781,586.7488403320312,235.6949302506341,288.351401998,43.04542344476666,10.0,0.0
993100214.995,993100224.995,993100222.0413638,993100220.235,993100223.905,0.3972413253242041,0.8524539503031041,8.183171301678604e-17,1.7560551376243945e-16,21.0823639445838,1.244374264609771,,,,,,,,,2.1887537653014144,0.6321400713745979,4.508832756520914e-16,1.3022085470316716e-16,19.22950773448344,0.2754745893495496,0.3700401486949545,11.0,11.988564112377077,16.0,14.719103230301139,5.477347110686123,9.812735486867421,,0.9177422491125018,251.4697265625,574.7500610351562,229.34433927875645,288.35046080390913,43.04622343238182,9.272727012634277,0.0
993100224.995,993100234.995,993100231.4454166,993100226.795,993100234.75,-0.3041434798109291,0.6816782568412726,-6.265355684105139e-17,1.4042572090930214e-16,,,,,,,,,,,1.6666977851791904,0.4614281001315446,3.433397437469132e-16,9.505418862709819e-17,19.52535785425094,0.2653511399047872,0.35193156244762136,12.0,13.046849093149383,25.0,23.141509636175503,7.827963299145254,15.427673090783662,,0.9198520226219573,252.83738708496094,574.899658203125,228.57542536228948,288.3505115611667,43.04752393611667,11.166666984558105,0.0
