t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
926209949.995,926209959.995,926209953.81,926209951.93,926209955.105,-1.0439184222677138,0.5246577546860506,-2.1504719498714904e-16,1.0807949746532642e-16,,,,,,,,,,,0.4722597054438839,0.25568811028480964,9.728549932144009e-17,5.2671750718670786e-17,20.89454777024157,0.46979838832710996,0.8464484914014889,3.0,3.4114634050639223,19.0,16.42862858705524,7.223702055752221,10.952419058036822,,0.8793996599217309,175.677001953125,161.2832794189453,327.5766782567276,286.7037955343333,41.9976372395,9.333333015441895,32.0
926209959.995,926209969.995,926209965.9015386,926209960.265,926209969.87,-0.12401898744794036,0.6957668293410093,-2.5547911414275714e-17,1.433279668442479e-16,,,,,,,,,,,1.882114902119786,0.48407177832602283,3.877156698366759e-16,9.97187863351607e-17,19.39338466662721,0.24850717996184102,0.32281391390295866,13.0,15.117248049316185,28.0,24.17006283296884,8.032053745650677,16.11337522197922,,0.8601590228946575,181.1414337158203,161.42138671875,323.7573578332559,286.7020952192308,41.99740242433077,6.692307472229004,32.0
926209969.995,926209979.995,926209974.7826666,926209970.955,926209978.945,1.783075397919341,0.6489476129685257,3.6731353197138426e-16,1.336832082715163e-16,19.452075730384674,0.3369949297630086,0.491269293777691,,,,,,,,2.4120820780363093,0.5779511501421246,4.968889080754797e-16,1.1905793692927766e-16,19.124019795401264,0.23320983204373746,0.29740436913119694,15.0,17.418144897242588,8.0,6.813281518510967,7.221207377579293,4.542187679007309,,0.8613001490260229,181.98211669921875,161.235595703125,323.3268287633964,286.70184402486666,41.998130660326666,8.466666221618652,32.0
926209979.995,926209989.995,926209986.5163639,926209984.585,926209989.065,1.5429505010939015,0.7289273909256875,3.1784780322534373e-16,1.5015904253069163e-16,19.609120015442574,0.42008247889478056,0.694288147776497,,,,,,,,2.2643275859964382,0.6347905823801359,4.664514827152663e-16,1.30766859970308e-16,19.19265185614436,0.26831665016135275,0.3571875766150754,11.0,12.723821417411642,7.0,6.08039662172405,5.6192493948760545,4.053597747816032,,0.8646037326772217,183.91958618164062,160.01943969726562,322.9263299254611,286.70217712136366,41.99674490857273,8.454545021057129,32.0
926209989.995,926209999.995,926209992.9871428,926209990.135,926209999.11,-0.35479205589288393,0.5432521672246023,-7.308716351393409e-17,1.1190994644826807e-16,,,,,,,,,,,1.0069640400802973,0.3542024594224074,2.0743459225654124e-16,7.296570664101592e-17,20.07246509589388,0.32724322556748575,0.470648440627361,7.0,8.082110398936573,19.0,16.394621852438483,8.02621551241501,10.929747901625651,,0.866188928153968,185.69691467285156,159.79869079589844,321.9044599319796,286.7016014862857,41.99762415607143,6.5714287757873535,32.0
926209999.995,926210009.995,926210006.6483334,926210001.025,926210009.965,0.14488349887503768,0.5510106857202922,2.984600076825776e-17,1.135082012583802e-16,22.177452686349614,1.703810704413165,,,,,,,,,1.2908323658355512,0.4010390600109676,2.6591146736212353e-16,8.261404636225933e-17,19.802825384495943,0.2937437736188997,0.4039517802544488,9.0,10.3601571959354,16.0,13.795994020335261,8.025950905894204,9.19732934689017,,0.868789425904476,186.05348205566406,158.78350830078125,322.42597353219753,286.7021579346667,41.997917698044446,6.777777671813965,32.0
926210009.995,926210019.995,926210014.6280951,926210010.215,926210019.72,1.7383530995442993,0.7347925754686199,3.5810073850612563e-16,1.5136727054653568e-16,19.479655009292284,0.38277925489726883,0.5964860666373681,,,,,,,,3.036017799084214,0.6150187709169387,6.254196666113481e-16,1.2669386680888938e-16,18.874239216640504,0.20027967416557857,0.24577424558919247,21.0,24.36867324552845,18.0,15.623607536927302,8.026525158343613,10.41573835795153,,0.8619048633859004,185.23179626464844,158.02938842773438,323.53540486377335,286.7027954851905,41.99736922099999,7.714285850524902,32.0
926210019.995,926210029.995,926210025.4109092,926210020.405,926210029.91,0.440963936878038,0.5846728299162286,9.083857099687582e-17,1.2044260296274309e-16,20.96899231689327,0.9164762692530566,,,,,,,,,1.592213666737178,0.4454141410841551,3.2799601534785865e-16,9.175531306333596e-17,19.574996631605185,0.2678087788048309,0.3562846067981553,11.0,12.778347453500349,16.0,13.859071833023801,8.025523031520136,9.239381222015863,,0.8609915796521157,184.45721435546875,157.47210693359375,324.4664410361024,286.7016491703637,41.99749275955455,8.272727012634277,32.0
926210029.995,926210039.995,926210031.0237501,926210030.09,926210031.78,-2.0707992305767216e+180,1.1378475160792444e+90,-4.2658464149880463e+164,2.343965883123243e+74,,,,,,,,,,,2.9229663725738164,1.3518452451226326,6.021310727502062e-16,2.7848012049526233e-16,18.91544045244599,0.4127329049616897,0.6740353756036903,4.0,4.675129900118236,0.0,4.9682005363713345e+180,1.5994470357185646,3.3121336909142216e+180,,0.8558180991735527,183.63844299316406,157.8212890625,324.75044477532515,286.700995392,41.9980041102,6.5,36.0
926210079.995,926210089.995,926210087.57375,926210086.435,926210089.465,-0.9635236141255157,0.7768083839874024,-1.9848586450985622e-16,1.6002252710140488e-16,,,,,,,,,,,0.964385052844678,0.44855731368284585,1.9866332088600365e-16,9.240280661866624e-17,20.119373823601926,0.41468494228994857,0.6793644437535349,4.0,4.622373734353911,16.0,13.8609277873237,4.793078989267974,9.240618524882462,,0.8653713359446438,174.8857421875,172.88626098632812,319.7766087743801,286.70214190875004,41.996315072550004,7.0,36.0
926210089.995,926210099.995,926210094.6095833,926210090.43,926210099.805,0.35421599986412916,0.6214925315744791,7.296849597201061e-17,1.280274615043427e-16,21.20682956427532,1.1001298202946082,,,,,,,,,1.7214756031768161,0.46397652840730264,3.546239742544241e-16,9.557916485190434e-17,19.49024781938747,0.2591010656045363,0.34098299514478825,12.0,13.766062036123845,19.0,16.40027353622215,7.996664030974307,10.933515690814763,,0.8718894190938892,177.28619384765625,173.384521484375,317.73576215737734,286.70284344491665,41.99742644171667,7.833333492279053,32.0
926210099.995,926210109.995,926210104.9168181,926210100.91,926210108.815,0.6503995426154011,0.5615851907439026,1.3398230577877262e-16,1.1568654929324393e-16,20.547049432063865,0.6757923053615436,2.1617426907934956,,,,,,,,1.5871326899238642,0.44533736239279775,3.26949334124316e-16,9.173949665291633e-17,19.57846690791946,0.26852729578713763,0.3575624384578866,11.0,12.701301007904073,13.0,11.244551016667248,8.00267116198921,7.496367344444829,,0.8661372908472432,178.9205322265625,172.79026794433594,317.0179701717129,286.7023226838182,41.997447230009094,7.2727274894714355,32.0
926210109.995,926210119.995,926210115.7754165,926210111.83,926210118.99,0.0649056887024562,0.6508195913447716,1.3370571872705975e-17,1.3406883581702296e-16,23.049293093753494,2.6061589866245853,,,,,,,,,1.726973109169,0.4645848293279715,3.55756460488814e-16,9.570447484156213e-17,19.486786062031612,0.2586684536326267,0.34023155335888333,12.0,13.817869988278765,23.0,19.947819169122727,8.001207381235814,13.298546112748479,,0.8685651135774131,177.83636474609375,172.03526306152344,318.315255865407,286.7036345229167,41.996705943974995,7.833333492279053,32.0
926210119.995,926210129.995,926210125.42,926210120.34,926210128.665,0.9303245388294515,0.7040702720558302,1.9164685499886702e-16,1.45038476043501e-16,20.158413809163818,0.6118062460768137,1.5350942457975911,,,,,,,,2.4482096863106,0.5531701874555937,5.043311953799836e-16,1.1395305861585228e-16,19.107878470291187,0.22118088524432622,0.27807586339977775,17.0,19.587530753777052,21.0,18.216345299119382,8.000756987157846,12.144230199412917,,0.8680305019633444,177.35789489746094,171.7222900390625,318.87336017532095,286.7024222875294,41.99786903196471,8.117647171020508,32.0
926210129.995,926210139.995,926210134.0075,926210130.08,926210139.04,0.14544166874276257,0.5851699444038582,2.996098376100909e-17,1.2054500854719478e-16,22.173277877906756,1.752494305622136,,,,,,,,,1.4437633139044304,0.42460935617548434,2.9741524266431265e-16,8.746952737214977e-17,19.68125999456561,0.2799187594411272,0.37814051710240193,10.0,11.561465439898269,18.0,15.59518172318871,8.00786758366377,10.396787815459136,,0.8650216634656969,176.73878479003906,171.44686889648438,319.50290132368013,286.7020710035,41.99816522188,7.5,32.0
926210139.995,926210149.995,926210140.615,926210140.615,926210140.615,-1.4609964462152802,0.8224036460198386,-3.0096526792034774e-16,1.6941515108008674e-16,,,,,,,,,,,0.35111114756909273,0.33132722090884914,7.23288963992331e-17,6.825340750722292e-17,21.216388454313776,0.7215470443703254,3.1228303121603993,1.0,1.1229877039933651,10.0,8.693719468415939,3.198382369139619,5.795812978943957,,0.890481700239443,176.34634399414062,170.52133178710938,320.43941238485195,286.700521688,41.9972539541,10.0,36.0
926210179.995,926210189.995,926210186.96,926210185.4,926210189.62,1.0938710516547614,1.0055739564142339,2.253374366408808e-16,2.0714823502133218e-16,19.982584676851673,0.7078459353666275,2.7325492816947907,,,,,,,,2.5616059297048452,0.8017762282476152,5.276908215191981e-16,1.6516590301900873e-16,19.058719200254714,0.29565974027833164,0.4076041917096589,9.0,10.20747413814286,10.0,8.772933593501294,3.984794858481215,5.848622395667528,,0.8819541434245345,159.5398406982422,185.0541229248047,322.52568623762625,286.7025586838888,41.9971872614,8.0,36.0
926210189.995,926210199.995,926210196.4445,926210192.195,926210199.65,-0.05124657934295507,0.6026281202699943,-1.0556795344648744e-17,1.2414139277561883e-16,,,,,,,,,,,1.4224593756396693,0.4223355640407004,2.930266313817719e-16,8.700112619238428e-17,19.69740031969155,0.2822705663700589,0.3824652618939872,10.0,11.343953461763222,20.0,17.62895874843008,7.974887477304532,11.752639165620048,,0.8816579142054843,156.99658203125,184.66928100585938,324.68135099975876,286.70303675239995,41.9979068527,8.399999618530273,32.0
926210199.995,926210209.995,926210205.4125,926210202.565,926210208.12,-0.39761961858842887,0.5135971601163036,-8.190964142921634e-17,1.0580101498395854e-16,,,,,,,,,,,0.8525770597493499,0.3270341932481982,1.7563087430836607e-16,6.736904380912883e-17,20.25316589268194,0.3525131598996296,0.5253137434880806,6.0,6.796431748597937,17.0,14.949164359074896,7.971633380091211,9.966109572716592,,0.8828854572639666,156.50181579589844,183.45115661621094,325.860042474605,286.7030879688333,41.996929011599995,9.333333015441895,32.0
926210209.995,926210219.995,926210214.2975,926210211.555,926210216.92,-0.45259100350677506,0.4477531644960301,-9.323374672239566e-17,9.223715188618219e-17,,,,,,,,,,,0.5729934817404881,0.26806899938201745,1.1803665723854056e-16,5.5222213872695594e-17,20.684625796129687,0.41669644614405144,0.6848934657976855,4.0,4.568842389892621,14.0,12.266458572218355,7.97363763373817,8.177639048145567,,0.875736585731577,157.56349182128906,182.04017639160156,326.00911828550187,286.70157779825,41.996504896625,8.0,32.0
926210219.995,926210229.995,926210225.9712499,926210222.645,926210229.73,0.31380001702197213,0.6233701190030132,6.464280350652626e-17,1.2841424451462071e-16,21.33836759297732,1.187913695141848,,,,,,,,,1.707354436197497,0.4625549402499233,3.517150138566844e-16,9.528631769148419e-17,19.49919078170902,0.26029477286184743,0.343060708820321,12.0,13.624504828661175,19.0,16.68062164820136,7.979892481495957,11.120414432134236,,0.8808798342841196,157.94468688964844,181.56951904296875,326.0408710822469,286.70231488666667,41.99750864329166,6.5,32.0
926210229.995,926210239.995,926210236.4463334,926210230.615,926210239.95,0.8052566678255335,0.6566449035045063,1.658828735720599e-16,1.352688501219283e-16,20.31516417593275,0.6474595081931476,1.834702848664083,,,,,,,,2.1243355234157595,0.5157598005887095,4.3761311782364646e-16,1.0624651892127416e-16,19.261942221259826,0.23599124103075653,0.30195400400099004,15.0,16.96489767121336,18.0,15.801202935236436,7.985978431474506,10.53413529015762,,0.8843301955566666,157.96414184570312,180.4220428466797,326.7963217358976,286.70255278146664,41.997248737679996,8.466666221618652,32.0
